Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1598248800.0,2020-08-24 06-AM,BTCUSD,11677.9,11750,11671.5,11750,6.605,77331.05
1598245200.0,2020-08-24 05-AM,BTCUSD,11705,11705,11671.7,11677.9,2.576,30127.04
1598241600.0,2020-08-24 04-AM,BTCUSD,11695.8,11705,11684.9,11705,1.117,13065.28
1598238000.0,2020-08-24 03-AM,BTCUSD,11671.7,11705,11664.3,11695.8,1.124,13144.94
1598234400.0,2020-08-24 02-AM,BTCUSD,11661.6,11693.5,11661.6,11671.7,2.575,30076.41
1598230800.0,2020-08-24 01-AM,BTCUSD,11663.7,11664,11633.1,11661.6,3.246,37819.39
1598227200.0,2020-08-24 12-AM,BTCUSD,11678.8,11679.7,11603.7,11663.7,6.844,79700.0
1598223600.0,2020-08-23 11-PM,BTCUSD,11677.8,11704.9,11673.1,11678.8,0.507,5928.01
1598220000.0,2020-08-23 10-PM,BTCUSD,11695,11705,11656.7,11677.8,1.117,13057.72
1598216400.0,2020-08-23 09-PM,BTCUSD,11702.5,11702.5,11647,11695,3.346,39066.68
1598212800.0,2020-08-23 08-PM,BTCUSD,11687.9,11726,11686.5,11702.5,6.653,77864.43
1598209200.0,2020-08-23 07-PM,BTCUSD,11671.5,11708.9,11667.8,11687.9,5.137,60046.28
1598205600.0,2020-08-23 06-PM,BTCUSD,11655,11697.6,11648.3,11671.5,1.784,20819.48
1598202000.0,2020-08-23 05-PM,BTCUSD,11659,11671.6,11640.7,11655,4.058,47272.55
1598198400.0,2020-08-23 04-PM,BTCUSD,11656.8,11659.2,11634.8,11659,3.225,37578.58
1598194800.0,2020-08-23 03-PM,BTCUSD,11633.9,11666.9,11627.1,11656.8,4.391,51152.31
1598191200.0,2020-08-23 02-PM,BTCUSD,11585.5,11642.5,11585.5,11633.9,6.39,74233.71
1598187600.0,2020-08-23 01-PM,BTCUSD,11583.5,11676.1,11565.8,11585.5,18.77,218104.39
1598184000.0,2020-08-23 12-PM,BTCUSD,11522,11583.5,11522,11583.5,6.119,70782.01
1598180400.0,2020-08-23 11-AM,BTCUSD,11555.8,11571.1,11522,11522,9.597,110774.5
1598176800.0,2020-08-23 10-AM,BTCUSD,11618.2,11618.2,11518,11555.8,10.97,126794.6
1598173200.0,2020-08-23 09-AM,BTCUSD,11603.3,11627,11584,11618.2,5.792,67200.03
1598169600.0,2020-08-23 08-AM,BTCUSD,11625.9,11638.7,11598.5,11603.3,2.969,34474.89
1598166000.0,2020-08-23 07-AM,BTCUSD,11641.2,11641.2,11604,11625.9,8.504,98821.66
1598162400.0,2020-08-23 06-AM,BTCUSD,11600,11641.2,11599.8,11641.2,2.19,25462.28
1598158800.0,2020-08-23 05-AM,BTCUSD,11611.5,11624.7,11596.4,11600,1.533,17788.36
1598155200.0,2020-08-23 04-AM,BTCUSD,11612.5,11640.7,11609.2,11611.5,2.623,30482.74
1598151600.0,2020-08-23 03-AM,BTCUSD,11640.8,11656.4,11602.1,11612.5,1.623,18869.14
1598148000.0,2020-08-23 02-AM,BTCUSD,11674.5,11680.9,11614.3,11640.8,3.029,35275.22
1598144400.0,2020-08-23 01-AM,BTCUSD,11668.4,11678.8,11646.7,11674.5,2.922,34057.88
1598140800.0,2020-08-23 12-AM,BTCUSD,11698.8,11699.9,11650,11668.4,2.927,34176.74
1598137200.0,2020-08-22 11-PM,BTCUSD,11667.5,11700,11667.5,11698.8,2.121,24804.27
1598133600.0,2020-08-22 10-PM,BTCUSD,11679.9,11696.3,11662.2,11667.5,1.484,17315.95
1598130000.0,2020-08-22 09-PM,BTCUSD,11613.5,11692.7,11608.8,11679.9,8.645,100700.76
1598126400.0,2020-08-22 08-PM,BTCUSD,11603.7,11626.9,11586.3,11613.5,7.7,89387.63
1598122800.0,2020-08-22 07-PM,BTCUSD,11630.3,11635,11603.7,11603.7,3.528,40993.85
1598119200.0,2020-08-22 06-PM,BTCUSD,11633.4,11642.1,11607.7,11630.3,3.485,40517.7
1598115600.0,2020-08-22 05-PM,BTCUSD,11611.9,11633.4,11590,11633.4,9.515,110440.49
1598112000.0,2020-08-22 04-PM,BTCUSD,11620,11620,11585.4,11611.9,2.314,26858.37
1598108400.0,2020-08-22 03-PM,BTCUSD,11650.4,11659.2,11601.5,11620,9.277,107918.68
1598104800.0,2020-08-22 02-PM,BTCUSD,11627,11666.5,11600,11650.4,9.719,113015.27
1598101200.0,2020-08-22 01-PM,BTCUSD,11611.9,11627,11574.3,11627,2.475,28736.04
1598097600.0,2020-08-22 12-PM,BTCUSD,11579.5,11633.9,11579.5,11611.9,3.89,45157.67
1598094000.0,2020-08-22 11-AM,BTCUSD,11603.7,11603.7,11548,11579.5,14.18,163982.22
1598090400.0,2020-08-22 10-AM,BTCUSD,11600.4,11622.7,11585.8,11603.7,3.366,39083.3
1598086800.0,2020-08-22 09-AM,BTCUSD,11603.4,11607.5,11550.1,11600.4,6.146,71169.72
1598083200.0,2020-08-22 08-AM,BTCUSD,11600,11632,11574.9,11603.4,7.865,91295.19
1598079600.0,2020-08-22 07-AM,BTCUSD,11578.1,11615,11549.8,11600,4.009,46433.47
1598076000.0,2020-08-22 06-AM,BTCUSD,11493.8,11597.8,11491.3,11578.1,6.616,76360.45
1598072400.0,2020-08-22 05-AM,BTCUSD,11450.4,11500,11450.4,11493.8,12.36,141938.45
1598068800.0,2020-08-22 04-AM,BTCUSD,11503.4,11503.4,11435.8,11450.4,3.691,42322.23
1598065200.0,2020-08-22 03-AM,BTCUSD,11479.1,11503.4,11468.5,11503.4,3.661,42046.57
1598061600.0,2020-08-22 02-AM,BTCUSD,11470.6,11497,11435.3,11479.1,2.135,24482.22
1598058000.0,2020-08-22 01-AM,BTCUSD,11446.4,11471.9,11400,11470.6,7.923,90566.91
1598054400.0,2020-08-22 12-AM,BTCUSD,11541,11563.7,11422.2,11446.4,21.93,251614.72
1598050800.0,2020-08-21 11-PM,BTCUSD,11554.8,11602.3,11523.1,11541,7.447,86130.4
1598047200.0,2020-08-21 10-PM,BTCUSD,11544.4,11621.4,11544.4,11554.8,14.77,171119.91
1598043600.0,2020-08-21 09-PM,BTCUSD,11650.1,11680.3,11517.7,11544.4,17.39,201304.04
1598040000.0,2020-08-21 08-PM,BTCUSD,11701.1,11742,11650,11650.1,5.388,63110.9
1598036400.0,2020-08-21 07-PM,BTCUSD,11707.8,11749.3,11689.1,11701.1,3.019,35358.68
1598032800.0,2020-08-21 06-PM,BTCUSD,11722.3,11724.3,11627.7,11707.8,10.87,126941.45
1598029200.0,2020-08-21 05-PM,BTCUSD,11699.9,11775.6,11631.8,11722.3,17.09,200100.29
1598025600.0,2020-08-21 04-PM,BTCUSD,11742.1,11775.8,11699.9,11699.9,12.66,148707.73
1598022000.0,2020-08-21 03-PM,BTCUSD,11767,11791.9,11736.8,11742.1,4.144,48725.56
1598018400.0,2020-08-21 02-PM,BTCUSD,11704.4,11773.1,11703.6,11767,16.03,188223.14
1598014800.0,2020-08-21 01-PM,BTCUSD,11767.3,11782.1,11700.8,11704.4,23.15,271753.82
1598011200.0,2020-08-21 12-PM,BTCUSD,11737.6,11767.3,11654.8,11767.3,25.49,298138.96
1598007600.0,2020-08-21 11-AM,BTCUSD,11769.7,11795.9,11723.5,11737.6,9.17,107873.99
1598004000.0,2020-08-21 10-AM,BTCUSD,11800,11808.3,11751.4,11769.7,7.699,90699.51
1598000400.0,2020-08-21 09-AM,BTCUSD,11852.6,11856.8,11797.3,11800,8.052,95262.18
1597996800.0,2020-08-21 08-AM,BTCUSD,11849.4,11864.1,11817.8,11852.6,4.216,49928.56
1597993200.0,2020-08-21 07-AM,BTCUSD,11852.1,11879.7,11840.4,11849.4,5.971,70809.36
1597989600.0,2020-08-21 06-AM,BTCUSD,11879.2,11879.2,11813.8,11852.1,3.113,36905.09
1597986000.0,2020-08-21 05-AM,BTCUSD,11874.3,11882.4,11853.8,11879.2,2.105,24994.94
1597982400.0,2020-08-21 04-AM,BTCUSD,11889.2,11891.9,11824.5,11874.3,9.319,110458.94
1597978800.0,2020-08-21 03-AM,BTCUSD,11834.4,11891.9,11800,11889.2,8.168,96709.73
1597975200.0,2020-08-21 02-AM,BTCUSD,11835,11852,11820.3,11834.4,1.253,14835.6
1597971600.0,2020-08-21 01-AM,BTCUSD,11865.5,11865.5,11807,11835,3.343,39575.95
1597968000.0,2020-08-21 12-AM,BTCUSD,11890,11905.7,11842.1,11865.5,3.075,36495.49
1597964400.0,2020-08-20 11-PM,BTCUSD,11839.4,11895.9,11835.8,11890,2.699,32052.11
1597960800.0,2020-08-20 10-PM,BTCUSD,11854,11871,11802.6,11839.4,6.71,79399.54
1597957200.0,2020-08-20 09-PM,BTCUSD,11891.6,11912.9,11838,11854,4.526,53762.72
1597953600.0,2020-08-20 08-PM,BTCUSD,11884.7,11911,11867.4,11891.6,9.024,107354.53
1597950000.0,2020-08-20 07-PM,BTCUSD,11897.5,11905,11862.7,11884.7,10.1,120133.76
1597946400.0,2020-08-20 06-PM,BTCUSD,11855.3,11903.8,11842.9,11897.5,4.678,55559.69
1597942800.0,2020-08-20 05-PM,BTCUSD,11876,11889.1,11842.3,11855.3,4.288,50880.82
1597939200.0,2020-08-20 04-PM,BTCUSD,11867.5,11900,11851.3,11876,4.327,51402.46
1597935600.0,2020-08-20 03-PM,BTCUSD,11871.6,11887.9,11831.7,11867.5,8.257,97845.94
1597932000.0,2020-08-20 02-PM,BTCUSD,11821.4,11873,11807,11871.6,8.431,99846.53
1597928400.0,2020-08-20 01-PM,BTCUSD,11799.1,11844.1,11768.7,11821.4,5.657,66783.12
1597924800.0,2020-08-20 12-PM,BTCUSD,11802.5,11848.6,11797.2,11799.1,12.59,148772.78
1597921200.0,2020-08-20 11-AM,BTCUSD,11796,11837.4,11762.4,11802.5,6.97,82199.36
1597917600.0,2020-08-20 10-AM,BTCUSD,11801.3,11821.2,11774.4,11796,2.361,27836.91
1597914000.0,2020-08-20 09-AM,BTCUSD,11790.9,11826.1,11762.1,11801.3,3.513,41443.05
1597910400.0,2020-08-20 08-AM,BTCUSD,11712.1,11802.8,11710.5,11790.9,4.718,55525.39
1597906800.0,2020-08-20 07-AM,BTCUSD,11785.9,11785.9,11712.1,11712.1,4.885,57442.02
1597903200.0,2020-08-20 06-AM,BTCUSD,11726.2,11804.1,11693.5,11785.9,6.476,76064.48
1597899600.0,2020-08-20 05-AM,BTCUSD,11739,11744.5,11700.7,11726.2,3.287,38552.53
1597896000.0,2020-08-20 04-AM,BTCUSD,11728.8,11761.6,11706.4,11739,7.749,90983.9
1597892400.0,2020-08-20 03-AM,BTCUSD,11747.4,11777.6,11717.1,11728.8,3.115,36585.73
1597888800.0,2020-08-20 02-AM,BTCUSD,11778,11790.9,11710.9,11747.4,1.513,17792.17
1597885200.0,2020-08-20 01-AM,BTCUSD,11788.4,11815.5,11767.5,11778,8.334,98270.05
1597881600.0,2020-08-20 12-AM,BTCUSD,11776.5,11854,11771.4,11788.4,7.801,92274.9
1597878000.0,2020-08-19 11-PM,BTCUSD,11770.5,11776.5,11727.8,11776.5,3.985,46840.22
1597874400.0,2020-08-19 10-PM,BTCUSD,11718.7,11798.4,11704,11770.5,4.15,48834.25
1597870800.0,2020-08-19 09-PM,BTCUSD,11740.1,11766.8,11701.8,11718.7,9.001,105596.88
1597867200.0,2020-08-19 08-PM,BTCUSD,11701.4,11740.1,11602,11740.1,16.68,194460.22
1597863600.0,2020-08-19 07-PM,BTCUSD,11761.5,11771.4,11675.5,11701.4,4.063,47694.44
1597860000.0,2020-08-19 06-PM,BTCUSD,11797.9,11797.9,11664.4,11761.5,6.13,71921.78
1597856400.0,2020-08-19 05-PM,BTCUSD,11770.6,11797.9,11738.1,11797.9,7.25,85337.02
1597852800.0,2020-08-19 04-PM,BTCUSD,11745.7,11794.7,11667.1,11770.6,20.92,245293.03
1597849200.0,2020-08-19 03-PM,BTCUSD,11763.3,11790.5,11724.8,11745.7,8.498,99864.29
1597845600.0,2020-08-19 02-PM,BTCUSD,11866,11899.9,11763.3,11763.3,8.854,104824.53
1597842000.0,2020-08-19 01-PM,BTCUSD,11879.9,11918.6,11841.1,11866,7.5,89045.36
1597838400.0,2020-08-19 12-PM,BTCUSD,11870.9,11879.9,11817.1,11879.9,6.641,78700.23
1597834800.0,2020-08-19 11-AM,BTCUSD,11799.8,11882.7,11799.8,11870.9,5.828,69025.45
1597831200.0,2020-08-19 10-AM,BTCUSD,11791.9,11802.3,11741.2,11799.8,3.306,38929.76
1597827600.0,2020-08-19 09-AM,BTCUSD,11809.3,11860,11785.8,11791.9,8.14,96209.91
1597824000.0,2020-08-19 08-AM,BTCUSD,11835.8,11848.1,11761.7,11809.3,4.511,53323.27
1597820400.0,2020-08-19 07-AM,BTCUSD,11743.1,11835.8,11743.1,11835.8,6.08,71604.37
1597816800.0,2020-08-19 06-AM,BTCUSD,11743.9,11743.9,11635.3,11743.1,11.36,132810.27
1597813200.0,2020-08-19 05-AM,BTCUSD,11767,11793.5,11722.2,11743.9,12.98,152600.43
1597809600.0,2020-08-19 04-AM,BTCUSD,11860.3,11893.7,11683,11767,35.16,414098.3
1597806000.0,2020-08-19 03-AM,BTCUSD,11941.8,11963.9,11860.3,11860.3,9.384,111754.29
1597802400.0,2020-08-19 02-AM,BTCUSD,11998,11998,11920.4,11941.8,6.926,82747.94
1597798800.0,2020-08-19 01-AM,BTCUSD,12004.3,12034.5,11998,11998,7.759,93230.14
1597795200.0,2020-08-19 12-AM,BTCUSD,11980,12018.8,11950,12004.3,7.432,89055.67
1597791600.0,2020-08-18 11-PM,BTCUSD,12075.5,12075.5,11980,11980,7.658,92056.61
1597788000.0,2020-08-18 10-PM,BTCUSD,12094.3,12104.9,12066.7,12075.5,5.979,72245.61
1597784400.0,2020-08-18 09-PM,BTCUSD,12026.7,12113.7,12026.7,12094.3,6.416,77490.85
1597780800.0,2020-08-18 08-PM,BTCUSD,12011.4,12058.5,12001.3,12026.7,6.203,74646.12
1597777200.0,2020-08-18 07-PM,BTCUSD,12007.1,12046.9,12002.6,12011.4,4.114,49454.29
1597773600.0,2020-08-18 06-PM,BTCUSD,12008.9,12023.1,11966.9,12007.1,6.676,80124.3
1597770000.0,2020-08-18 05-PM,BTCUSD,12007.3,12050,11981.4,12008.9,6.498,78123.94
1597766400.0,2020-08-18 04-PM,BTCUSD,11953.5,12021.9,11884.5,12007.3,16.04,191660.65
1597762800.0,2020-08-18 03-PM,BTCUSD,11945.2,12049.9,11916.5,11953.5,20.18,241856.05
1597759200.0,2020-08-18 02-PM,BTCUSD,12174.1,12202.4,11820.1,11945.2,96.69,1158322.38
1597755600.0,2020-08-18 01-PM,BTCUSD,12254.6,12279.5,12064.7,12174.1,21.22,258680.65
1597752000.0,2020-08-18 12-PM,BTCUSD,12190.9,12266.9,12190.9,12254.6,12.37,151308.31
1597748400.0,2020-08-18 11-AM,BTCUSD,12298,12298,12190.9,12190.9,16.54,202488.63
1597744800.0,2020-08-18 10-AM,BTCUSD,12236.1,12298,12220.1,12298,13.27,162788.76
1597741200.0,2020-08-18 09-AM,BTCUSD,12284.2,12284.2,12224.2,12236.1,11.7,143379.49
1597737600.0,2020-08-18 08-AM,BTCUSD,12254.7,12298.8,12254.7,12284.2,6.373,78278.99
1597734000.0,2020-08-18 07-AM,BTCUSD,12282.8,12283.7,12240.6,12254.7,5.559,68212.77
1597730400.0,2020-08-18 06-AM,BTCUSD,12239.8,12284.1,12202,12282.8,5.228,64021.46
1597726800.0,2020-08-18 05-AM,BTCUSD,12240.6,12289.9,12239.8,12239.8,2.742,33626.67
1597723200.0,2020-08-18 04-AM,BTCUSD,12337,12343.2,12228.9,12240.6,8.161,100277.34
1597719600.0,2020-08-18 03-AM,BTCUSD,12370.6,12382.9,12300,12337,4.038,49895.75
1597716000.0,2020-08-18 02-AM,BTCUSD,12334.2,12380.2,12304.4,12370.6,4.733,58483.96
1597712400.0,2020-08-18 01-AM,BTCUSD,12362.6,12392.9,12334.2,12334.2,6.362,78660.12
1597708800.0,2020-08-18 12-AM,BTCUSD,12319.9,12366,12319.9,12362.6,3.259,40239.56
1597705200.0,2020-08-17 11-PM,BTCUSD,12395.7,12410,12231.9,12319.9,7.886,97178.5
1597701600.0,2020-08-17 10-PM,BTCUSD,12354.9,12400,12337,12395.7,5.451,67406.95
1597698000.0,2020-08-17 09-PM,BTCUSD,12350.8,12376.3,12323.2,12354.9,9.512,117364.68
1597694400.0,2020-08-17 08-PM,BTCUSD,12355.4,12389.8,12299.6,12350.8,9.825,121240.47
1597690800.0,2020-08-17 07-PM,BTCUSD,12327.5,12368.1,12300,12355.4,7.259,89585.52
1597687200.0,2020-08-17 06-PM,BTCUSD,12411.9,12420.3,12304.6,12327.5,10.19,126066.55
1597683600.0,2020-08-17 05-PM,BTCUSD,12382.6,12439.4,12370.8,12411.9,11.25,139449.48
1597680000.0,2020-08-17 04-PM,BTCUSD,12414.9,12460,12355.1,12382.6,42.8,530783.93
1597676400.0,2020-08-17 03-PM,BTCUSD,12169.4,12446.1,12146.2,12414.9,78.35,964408.97
1597672800.0,2020-08-17 02-PM,BTCUSD,12149.9,12199.7,12120.9,12169.4,25.23,307009.97
1597669200.0,2020-08-17 01-PM,BTCUSD,11914.6,12200,11802.7,12149.9,129.54,1562059.19
1597665600.0,2020-08-17 12-PM,BTCUSD,11934.1,11939,11900.1,11914.6,11.4,135967.39
1597662000.0,2020-08-17 11-AM,BTCUSD,11885.9,11939,11868.8,11934.1,13.79,164467.37
1597658400.0,2020-08-17 10-AM,BTCUSD,11883.6,11920,11856.2,11885.9,7.092,84239.66
1597654800.0,2020-08-17 09-AM,BTCUSD,11899.9,11916.9,11872.1,11883.6,4.738,56341.58
1597651200.0,2020-08-17 08-AM,BTCUSD,11842.9,11903,11842.9,11899.9,4.638,55093.37
1597647600.0,2020-08-17 07-AM,BTCUSD,11830.2,11861.3,11808.8,11842.9,3.065,36300.26
1597644000.0,2020-08-17 06-AM,BTCUSD,11830.2,11864.6,11804.4,11830.2,4.737,56089.11
1597640400.0,2020-08-17 05-AM,BTCUSD,11841.1,11866.8,11824.9,11830.2,1.008,11945.54
1597636800.0,2020-08-17 04-AM,BTCUSD,11873.3,11873.3,11827.7,11841.1,1.292,15309.43
1597633200.0,2020-08-17 03-AM,BTCUSD,11877.3,11896.5,11853.4,11873.3,1.437,17070.87
1597629600.0,2020-08-17 02-AM,BTCUSD,11861,11892.9,11803.4,11877.3,3.52,41738.4
1597626000.0,2020-08-17 01-AM,BTCUSD,11867.8,11871.9,11796.1,11861,2.587,30594.49
1597622400.0,2020-08-17 12-AM,BTCUSD,11911.4,11939,11837,11867.8,2.945,35018.51
1597618800.0,2020-08-16 11-PM,BTCUSD,11911,11918.5,11886.7,11911.4,0.437,5203.49
1597615200.0,2020-08-16 10-PM,BTCUSD,11887.2,11911,11864.4,11911,4.318,51333.33
1597611600.0,2020-08-16 09-PM,BTCUSD,11850.1,11900,11846.8,11887.2,5.411,64325.39
1597608000.0,2020-08-16 08-PM,BTCUSD,11842.2,11874.9,11819.2,11850.1,3.17,37555.39
1597604400.0,2020-08-16 07-PM,BTCUSD,11836.4,11878.7,11832.3,11842.2,2.621,31069.52
1597600800.0,2020-08-16 06-PM,BTCUSD,11861.8,11866.8,11827.7,11836.4,2.306,27314.62
1597597200.0,2020-08-16 05-PM,BTCUSD,11895.1,11898,11845.3,11861.8,5.338,63338.53
1597593600.0,2020-08-16 04-PM,BTCUSD,11894.8,11908,11855.5,11895.1,3.86,45866.17
1597590000.0,2020-08-16 03-PM,BTCUSD,11846.1,11897.5,11820.3,11894.8,5.953,70523.58
1597586400.0,2020-08-16 02-PM,BTCUSD,11829.9,11849.9,11797.9,11846.1,2.402,28424.71
1597582800.0,2020-08-16 01-PM,BTCUSD,11797.2,11847.7,11787.3,11829.9,3.273,38675.04
1597579200.0,2020-08-16 12-PM,BTCUSD,11795.9,11815.5,11708,11797.2,5.386,63312.01
1597575600.0,2020-08-16 11-AM,BTCUSD,11803.6,11815.4,11754.9,11795.9,5.271,62099.05
1597572000.0,2020-08-16 10-AM,BTCUSD,11895.2,11900,11796.8,11803.6,8.548,101212.62
1597568400.0,2020-08-16 09-AM,BTCUSD,11877.6,11899.9,11850,11895.2,3.007,35719.58
1597564800.0,2020-08-16 08-AM,BTCUSD,11890.7,11898.4,11839.9,11877.6,2.722,32311.23
1597561200.0,2020-08-16 07-AM,BTCUSD,11903.3,11909.3,11863.8,11890.7,1.169,13902.25
1597557600.0,2020-08-16 06-AM,BTCUSD,11922.7,11929,11875,11903.3,2.542,30274.65
1597554000.0,2020-08-16 05-AM,BTCUSD,11909.2,11928,11889.5,11922.7,0.8673,10336.07
1597550400.0,2020-08-16 04-AM,BTCUSD,11940.9,11940.9,11890,11909.2,1.465,17451.3
1597546800.0,2020-08-16 03-AM,BTCUSD,11873.7,11940.9,11873.7,11940.9,6.241,74334.02
1597543200.0,2020-08-16 02-AM,BTCUSD,11883.4,11892.4,11858.2,11873.7,1.99,23640.89
1597539600.0,2020-08-16 01-AM,BTCUSD,11837.3,11898,11806.5,11883.4,3.557,42204.16
1597536000.0,2020-08-16 12-AM,BTCUSD,11892.6,11892.6,11807.4,11837.3,3.648,43192.82
1597532400.0,2020-08-15 11-PM,BTCUSD,11874.1,11903.1,11850,11892.6,1.359,16143.88
1597528800.0,2020-08-15 10-PM,BTCUSD,11913,11991,11861,11874.1,7.345,87558.15
1597525200.0,2020-08-15 09-PM,BTCUSD,11870.2,11995.9,11805.4,11913,29.8,354560.13
1597521600.0,2020-08-15 08-PM,BTCUSD,11877.7,11895.7,11859.9,11870.2,2.366,28116.61
1597518000.0,2020-08-15 07-PM,BTCUSD,11880.8,11906.9,11836.5,11877.7,5.072,60199.17
1597514400.0,2020-08-15 06-PM,BTCUSD,11883.7,11906.9,11872.2,11880.8,1.946,23144.83
1597510800.0,2020-08-15 05-PM,BTCUSD,11888.1,11921.2,11867.5,11883.7,5.759,68560.18
1597507200.0,2020-08-15 04-PM,BTCUSD,11859.6,11937.3,11837.8,11888.1,9.455,112323.43
1597503600.0,2020-08-15 03-PM,BTCUSD,11816.8,11900,11815.2,11859.6,5.55,65829.98
1597500000.0,2020-08-15 02-PM,BTCUSD,11826.7,11859.2,11803.3,11816.8,5.004,59185.78
1597496400.0,2020-08-15 01-PM,BTCUSD,11754.2,11844.1,11754.2,11826.7,6.084,71736.87
1597492800.0,2020-08-15 12-PM,BTCUSD,11877.9,11897.5,11721,11754.2,20.08,236831.72
1597489200.0,2020-08-15 11-AM,BTCUSD,11892.6,11900,11853.5,11877.9,3.014,35832.0
1597485600.0,2020-08-15 10-AM,BTCUSD,11920.6,11922.9,11892.5,11892.6,3.582,42662.03
1597482000.0,2020-08-15 09-AM,BTCUSD,11859.7,11923,11859.7,11920.6,6.953,82789.24
1597478400.0,2020-08-15 08-AM,BTCUSD,11914.8,11942.7,11853.2,11859.7,5.042,60067.65
1597474800.0,2020-08-15 07-AM,BTCUSD,11920.3,11920.3,11881.4,11914.8,4.178,49701.82
1597471200.0,2020-08-15 06-AM,BTCUSD,11899.9,11950.4,11895.3,11920.3,3.731,44462.92
1597467600.0,2020-08-15 05-AM,BTCUSD,11882.1,11899.9,11850.4,11899.9,2.188,25993.76
1597464000.0,2020-08-15 04-AM,BTCUSD,11905,11922.5,11843.4,11882.1,2.274,26982.92
1597460400.0,2020-08-15 03-AM,BTCUSD,11913.5,11935.7,11882.2,11905,3.351,39867.94
1597456800.0,2020-08-15 02-AM,BTCUSD,11936,11967.8,11898.6,11913.5,4.104,48978.34
1597453200.0,2020-08-15 01-AM,BTCUSD,11953.9,11954,11911.1,11936,11.37,135726.32
1597449600.0,2020-08-15 12-AM,BTCUSD,11791.9,11990,11791.9,11953.9,26.5,316304.22
1597446000.0,2020-08-14 11-PM,BTCUSD,11795,11815.4,11764,11791.9,1.272,14992.97
1597442400.0,2020-08-14 10-PM,BTCUSD,11802.8,11817.9,11750.8,11795,2.472,29139.79
1597438800.0,2020-08-14 09-PM,BTCUSD,11798.7,11824.1,11740.3,11802.8,3.031,35718.4
1597435200.0,2020-08-14 08-PM,BTCUSD,11830.1,11841.1,11772.7,11798.7,5.613,66274.97
1597431600.0,2020-08-14 07-PM,BTCUSD,11839.1,11857.6,11801.8,11830.1,3.488,41270.64
1597428000.0,2020-08-14 06-PM,BTCUSD,11822.2,11856.2,11811.5,11839.1,5.229,61926.53
1597424400.0,2020-08-14 05-PM,BTCUSD,11843.8,11869.7,11799.1,11822.2,5.84,69133.8
1597420800.0,2020-08-14 04-PM,BTCUSD,11753,11870,11746,11843.8,11.43,135215.02
1597417200.0,2020-08-14 03-PM,BTCUSD,11737.1,11783.9,11688.3,11753,5.52,64694.77
1597413600.0,2020-08-14 02-PM,BTCUSD,11735,11744,11690.2,11737.1,11.21,131276.06
1597410000.0,2020-08-14 01-PM,BTCUSD,11771.9,11771.9,11703.9,11735,6.211,72792.76
1597406400.0,2020-08-14 12-PM,BTCUSD,11790.5,11796.4,11743,11771.9,5.041,59339.17
1597402800.0,2020-08-14 11-AM,BTCUSD,11775,11790.5,11736.7,11790.5,2.622,30879.78
1597399200.0,2020-08-14 10-AM,BTCUSD,11743.9,11796.8,11729.2,11775,10.43,122639.62
1597395600.0,2020-08-14 09-AM,BTCUSD,11719.3,11744.6,11700.1,11743.9,2.887,33835.58
1597392000.0,2020-08-14 08-AM,BTCUSD,11740.5,11754.5,11700.4,11719.3,2.717,31895.67
1597388400.0,2020-08-14 07-AM,BTCUSD,11702.1,11740.5,11690,11740.5,6.278,73488.89
1597384800.0,2020-08-14 06-AM,BTCUSD,11739.3,11748.7,11700.4,11702.1,4.576,53676.53
1597381200.0,2020-08-14 05-AM,BTCUSD,11746.7,11754.2,11716,11739.3,5.415,63560.82
1597377600.0,2020-08-14 04-AM,BTCUSD,11737.7,11790.8,11732.8,11746.7,5.229,61532.26
1597374000.0,2020-08-14 03-AM,BTCUSD,11757.3,11782.9,11695.4,11737.7,4.393,51620.07
1597370400.0,2020-08-14 02-AM,BTCUSD,11817.1,11827.8,11756.7,11757.3,2.097,24745.11
1597366800.0,2020-08-14 01-AM,BTCUSD,11767.1,11817.1,11743.3,11817.1,5.432,64048.28
1597363200.0,2020-08-14 12-AM,BTCUSD,11794.4,11850,11740.1,11767.1,12.38,146212.08
1597359600.0,2020-08-13 11-PM,BTCUSD,11744.7,11796.7,11744.7,11794.4,2.632,30985.85
1597356000.0,2020-08-13 10-PM,BTCUSD,11705,11798.7,11705,11744.7,16.16,190131.16
1597352400.0,2020-08-13 09-PM,BTCUSD,11610.2,11750,11610.2,11705,37.74,441156.86
1597348800.0,2020-08-13 08-PM,BTCUSD,11552.5,11641.1,11541.6,11610.2,19.97,231885.88
1597345200.0,2020-08-13 07-PM,BTCUSD,11520.3,11571,11500.7,11552.5,7.288,84203.36
1597341600.0,2020-08-13 06-PM,BTCUSD,11550,11559.5,11499.9,11520.3,4.77,55034.98
1597338000.0,2020-08-13 05-PM,BTCUSD,11529.4,11564.2,11509.6,11550,7.08,81702.82
1597334400.0,2020-08-13 04-PM,BTCUSD,11520.5,11557.2,11472.6,11529.4,10.45,120175.06
1597330800.0,2020-08-13 03-PM,BTCUSD,11551.2,11566.5,11482.8,11520.5,6.128,70557.79
1597327200.0,2020-08-13 02-PM,BTCUSD,11530.3,11575.6,11477.2,11551.2,5.786,66699.57
1597323600.0,2020-08-13 01-PM,BTCUSD,11493,11559.7,11459.3,11530.3,2.315,26637.52
1597320000.0,2020-08-13 12-PM,BTCUSD,11574.2,11622.1,11427.3,11493,11.63,133784.53
